ID,NAME,PHONENUMBER,ADDRESS,CITY,STATE,PHONEAREACODE,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8
1445980000481,BayshoreTaqueria,(415) 285-1100,"300 Bayshore Blvd, San Francisco, CA 94124",San Francisco,CA,415285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000482,BaysideMarina,(718) 229-0097,"2805 Cross Island Pkwy, Bayside, NY 11359",Bayside,NY,718229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980000483,BaziMiami,(305) 695-0101,"1200 Collins Ave, Miami Beach, FL 33139",Miami Beach,FL,305695,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000484,BBJacks,(608) 846-9000,"300 E Holum St, DeForest, WI 53532",DeForest,WI,608846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980000485,BCDTofuHouse,(714) 521-4500,"5325 Beach Blvd, Buena Park, CA 90621",Buena Park,CA,714521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000486,BCDTofuHouse,(562) 809-8098,"11818 South St, Cerritos, CA 90703",Cerritos,CA,562809,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000487,BCDTofuHouse,(714) 636-5599,"9520 Garden Grove Blvd, Garden Grove, CA 92844",Garden Grove,CA,714636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000488,BCDTofuHouse,(213) 382-6677,"3575 Wilshire Blvd, Los Angeles, CA 90010",Los Angeles,CA,213382,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000489,BCDTofuHouse,(213) 380-3807,"869 S Western Ave, Los Angeles, CA 90005",Los Angeles,CA,213380,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000490,BCDTofuHouse,(212) 967-1900,"5W 32nd St, New York, NY 10001",New York,NY,212967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980000491,BCDTofuHouse,(310) 534-3480,"1607 Sepulveda Blvd, Torrance, CA 90501",Torrance,CA,310534,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000492,BCHTaxFinancial,(608) 837-4976,"1150 W Main St, Sun Prairie, WI 53590",Sun Prairie,WI,608837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980000493,BeWell,(773) 588-9355,"2251 W Irving Park Rd, Chicago, IL 60618",Chicago,IL,773588,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000494,Bea,(212) 602-1910,"403 W 43rd St, New York, NY 10036",New York,NY,212602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980000495,BeachHouseCafe,(608) 250-2555,"701 W Brittingham Pl, Madison, WI 53715",Madison,WI,608250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980000496,BeachNation,(323) 654-0020,"8289 Santa Monica Blvd, West Hollywood, CA 90046",West Hollywood,CA,323654,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000497,BeaconLoungeAtBonfyre,(608) 273-3973,"2601 W Beltline Hwy, Madison, WI 53713",Madison,WI,608273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980000498,BeanBagCafe,(415) 563-3634,"601 Divisadero St, San Francisco, CA 94117",San Francisco,CA,415563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000499,BeanstalkCafe,(415) 576-1966,"724 Bush St, San Francisco, CA 94108",San Francisco,CA,415576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000500,BeauIdealHouseofBeauty,(323) 369-6904,"714 S Los Angeles St, Los Angeles, CA 90014",Los Angeles,CA,323369,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000501,BeautyHouse,(773) 878-1332,"1041 W Wilson Ave, Chicago, IL 60640",Chicago,IL,773878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000502,BebesKosherDeli,(312) 207-0572,"131 N Clinton St, Chicago, IL 60661",Chicago,IL,312207,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000503,BebesKosherDeli,(312) 207-0572,"131 N Clinton St, Chicago, IL 60661",Chicago,IL,312207,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000504,BeccsreviewofCoffeeCoffe,(323) 952-6590,"1040 N Fairfax Ave, West Hollywood, CA 90046",West Hollywood,CA,323952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000505,BeccaCsreviewofHigh,(773) 697-8660,"1920 W Irving Park Rd, Chicago, IL 60613",Chicago,IL,773697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000506,Becco,(212) 397-7597,"355 W 46th St, New York, NY 10036",New York,NY,212397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980000507,BeckyFisher,(310) 497-6437,"8235 Santa Monica Blvd, Los Angeles, CA 90046",Los Angeles,CA,310497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000508,BeeTea,(773) 394-4395,"1843 W North Ave, Chicago, IL 60622",Chicago,IL,773394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000509,BeeHiveOvenBiscuitCafe,(347) 987-4960,"182 S 2nd St, Brooklyn, NY 11211",Brooklyn,NY,347987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980000510,BeeHiveOvenBiscuitCafe,(347) 987-4960,"182 S 2nd St, Brooklyn, NY 11211",Brooklyn,NY,347987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980000511,BeerBelly,(213) 387-2337,"532 S Western Ave, Los Angeles, CA 90020",Los Angeles,CA,213387,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000512,BeerGardenPalmTreeByLawnStage,1445980000000,"801-899 Exposition Park Dr, Los Angeles, CA 90037",Los Angeles,CA,323549,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000513,Beezzee,(773) 525-3570,"2807 N Sheffield Ave, Chicago, IL 60657",Chicago,IL,773525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000514,BeeZzeeFreshFood,(312) 588-4927,"424 S Wabash Ave, Chicago, IL 60603",Chicago,IL,312588,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000515,BeijingPopKabobRestaurant,(212) 966-6206,"122 Mulberry St, New York, NY 10013",New York,NY,212966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980000516,BEL,(415) 206-1000,"3215 Mission St, San Francisco, CA 94110",San Francisco,CA,415206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000517,BelcampoMeatCo,(415) 448-5810,"2405 Larkspur Landing Cir, Larkspur, CA 94939",Larkspur,CA,415448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000518,BelcampoMeatCo,(415) 660-5573,"1998 Polk St, San Francisco, CA 94109",San Francisco,CA,415660,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000519,BelizeanParadise,(323) 937-7710,"1271 S La Brea Ave, Los Angeles, CA 90019",Los Angeles,CA,323937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000520,BellaTrattoria,(415) 221-0305,"3854 Geary Blvd, San Francisco, CA 94118",San Francisco,CA,415221,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000521,BelleCora,(415) 872-5451,"565 Green St, San Francisco, CA 94133",San Francisco,CA,415872,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000522,BelliniItalianRestaurant,(608) 250-0097,"401 E Washington Ave, Madison, WI 53703",Madison,WI,608250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980000523,BellySnout,(323) 643-4170,"974 S Western Ave, Los Angeles, CA 90006",Los Angeles,CA,323643,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000524,BellyBombZWingsTruckCatering,(714) 743-9533,"Los Angeles, CA 90071",Los Angeles,CA,714743,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000525,BellyGoodCafeCrepes,(415) 346-8383,"1737 Post St, San Francisco, CA 94115",San Francisco,CA,415346,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000526,BellyShack,(773) 252-1414,"1912 N Western Ave, Chicago, IL 60647",Chicago,IL,773252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000527,bellyQ,(312) 563-1010,"1400 W Randolph St, Chicago, IL 60607",Chicago,IL,312563,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000528,BelugaLabs,(855) 823-5842,"244 5th Ave, New York, NY 10001",New York,NY,855823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980000529,BensSoftPretzels,(608) 833-3119,"66 West Towne Mall, Madison, WI 53719",Madison,WI,608833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980000530,BenefitBrowBaratUlta,(323) 878-2524,"7100 Santa Monica Blvd., West Hollywood, CA 90046",West Hollywood,CA,323878,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000531,BenitaCsreviewofGasolineAlleyCoffe,(212) 933-0113,"154 Grand St, New York, NY 10013",New York,NY,212933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980000532,BennettsMeadowoodCountryClub,(608) 271-3827,"2009 Freeport Rd, Madison, WI 53711",Madison,WI,608271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980000533,BensonsNYC,(929) 376-5574,"181 Essex St, New York, NY 10002",New York,NY,929376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980000534,Bento,(626) 445-0910,"420 S 1st Ave, Arcadia, CA 91006",Arcadia,CA,626445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000535,BentoMan,(323) 733-5316,"1500 S Western Ave, Los Angeles, CA 90006",Los Angeles,CA,323733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000536,Benu,(415) 685-4860,"22 Hawthorne St, San Francisco, CA 94105",San Francisco,CA,415685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000537,BenvenutosItalianGrill,(608) 278-7800,"2949 Triverton Pike Dr, Fitchburg, WI 53711",Fitchburg,WI,608278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980000538,BenvenutosItalianGrill,(608) 241-1144,"1849 Northport Dr, Madison, WI 53704",Madison,WI,608241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980000539,BenvenutosItalianGrill,(608) 826-0555,"1109 Fourier Dr, Madison, WI 53717",Madison,WI,608826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980000540,BenysDelice,(718) 622-1400,"903 Fulton St, Brooklyn, NY 11238",Brooklyn,NY,718622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980000541,Beretta,(415) 695-1199,"1199 Valencia St, San Francisco, CA 94110",San Francisco,CA,415695,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000542,Beretta,(415) 695-1199,"1199 Valencia St, San Francisco, CA 94110",San Francisco,CA,415695,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000543,BergamotCafe,(310) 828-4001,"2525 Michigan Ave, Santa Monica, CA 90404",Santa Monica,CA,310828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000544,BergenHill,(718) 858-5483,"387 Court St, Brooklyn, NY 11231",Brooklyn,NY,718858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980000545,Bergerac,(415) 255-9440,"316 11th St, San Francisco, CA 94103",San Francisco,CA,415255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000546,BerghoffCaf,(312) 427-7399,"17 W Adams St, Chicago, IL 60603",Chicago,IL,312427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000547,BerlinCurrywurst,(323) 663-1989,"3827 W Sunset Blvd, Los Angeles, CA 90026",Los Angeles,CA,323663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000548,Berlins,(323) 746-5409,"8474 W 3rd St, Los Angeles, CA 90048",Los Angeles,CA,323746,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000549,BernalStar,(415) 695-8777,"410 Cortland Ave, San Francisco, CA 94110",San Francisco,CA,415695,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000550,BerniesTeriyaki,(213) 250-8413,"318 Glendale Blvd, Los Angeles, CA 90026",Los Angeles,CA,213250,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000551,BerniesWestbrantAutoPartsRepairs,(732) 381-1900,"241 Westfield Ave, Clark, NJ 07066",Clark,NJ,732381,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1445980000552,BerryQue,(323) 462-7888,"6701-B Hollywood Blvd, Los Angeles, CA 90028",Los Angeles,CA,323462,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000553,BestBuy,(608) 829-1188,"7357 W Towne Way, Madison, WI 53719",Madison,WI,608829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980000554,BestFishTacoInEnsenada,(323) 466-5552,"1650 Hillhurst Ave, Los Angeles, CA 90027",Los Angeles,CA,323466,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000555,BestofThaiNoodle,(415) 552-3534,"1418 Haight St, San Francisco, CA 94117",San Francisco,CA,415552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000556,BESTWESTERNPLUSHospitalityHouse,(212) 753-8781,"145 E 49th St, New York, NY 10017",New York,NY,212753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980000557,BestBarNewYorkCity,(646) 510-4786,"355 W 41st St, New York, NY 10036",New York,NY,646510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980000558,Bestia,(213) 514-5724,"2121 E 7th Pl, Los Angeles, CA 90021",Los Angeles,CA,213514,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000559,BethanyEvangelicalFreeChurch,(608) 244-3656,"301 Riverside Dr, Madison, WI 53704",Madison,WI,608244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980000560,BetsyWsreviewofBuddaka,(212) 989-6699,"75 9th Ave, New York, NY 10011",New York,NY,212989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980000561,BeverlyChicken,(323) 660-8200,"3909 Beverly Blvd, Los Angeles, CA 90004",Los Angeles,CA,323660,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000562,BeverlyCigarCompany,(773) 239-3264,"10513 S Western Avenue, Chicago, IL 60643",Chicago,IL,773239,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000563,BeverlySojuTime,(323) 663-6393,"4451 Beverly Blvd, Los Angeles, CA 90004",Los Angeles,CA,323663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000564,BeverlySoonTofuRestaurant,(213) 380-1113,"2717 W Olympic Blvd, Los Angeles, CA 90006",Los Angeles,CA,213380,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000565,BeyondBlack,(415) 506-8094,"San Francisco, CA 94115",San Francisco,CA,415506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000566,BiaggisRistoranteItaliano,(608) 664-9288,"601 Junction Rd, Madison, WI 53717",Madison,WI,608664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980000567,BibisBakeryCafe,(310) 246-1788,"8928 W Pico Blvd, Los Angeles, CA 90035",Los Angeles,CA,310246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000568,Biergarten,(323) 466-4860,"206 N Western Ave, Los Angeles, CA 90004",Los Angeles,CA,323466,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000569,Biergarten,(415) 252-9289,"424 Octavia St, San Francisco, CA 94102",San Francisco,CA,415252,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000570,BIGlittlesRestaurant,(773) 857-6677,"1034 W Belmont Ave, Chicago, IL 60657",Chicago,IL,773857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000571,BigAppleBagels,(608) 837-3311,"1354 N Bird St, Sun Prairie, WI 53590",Sun Prairie,WI,608837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980000572,BigBricks,(773) 525-5022,"3832 N Lincoln Ave, Chicago, IL 60613",Chicago,IL,773525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000573,BigBusTour,(212) 685-8687,"New York, NY",New York,NY,212685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980000574,BigChefTomsBellyBurgers,(415) 513-1331,"1550 Howard St, San Francisco, CA 94103",San Francisco,CA,415513,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000575,BigGsPizza,(773) 281-2444,"3716 N Clark St, Chicago, IL 60613",Chicago,IL,773281,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000576,BigJoes,(415) 333-2878,"717 Monterey Blvd, San Francisco, CA 94127",San Francisco,CA,415333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000577,BigJones,(773) 275-5725,"5347 N Clark St, Chicago, IL 60640",Chicago,IL,773275,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000578,BigLots,(608) 271-1741,"674 S Whitney Way, Madison, WI 53711",Madison,WI,608271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980000579,BigManBakes,(213) 617-9100,"413 S Main St, Los Angeles, CA 90013",Los Angeles,CA,213617,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000580,BigMikesSuperSubs,(608) 270-7827,"6202 Schroeder Rd, Madison, WI 53711",Madison,WI,608270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980000581,BigSky,(608) 205-6278,"176 E Main St, Stoughton, WI 53589",Stoughton,WI,608205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980000582,BigStar,(773) 235-4039,"1531 N Damen, Chicago, IL 60622",Chicago,IL,773235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000583,BiggsBarGrill,(920) 261-1747,"1217 River Dr, Watertown, WI 53094",Watertown,WI,920261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980000584,BillDsreviewofChezDelisayCajunCuisin,(872) 806-0986,"6621 N Clark St, Chicago, IL 60626",Chicago,IL,872806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000585,BillMsreviewofBurritoBeac,(312) 335-0668,"200 E Ohio St, Chicago, IL 60611",Chicago,IL,312335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000586,BilliardMatters,(818) 782-7785,"13324 Burbank Blvd, Sherman Oaks, CA 91401",Sherman Oaks,CA,818782,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000587,BilliesPlace,(608) 745-1144,"220 W Cook St, Portage, WI 53901",Portage,WI,608745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980000588,bin480,(415) 398-8900,"480 Sutter St, San Francisco, CA 94108",San Francisco,CA,415398,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000589,BionicEgg,(646) 345-3536,"400 W 50th St, New York, NY 10019",New York,NY,646345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980000590,Birch,(323) 960-3369,"1634 N Cahuenga Blvd, Los Angeles, CA 90028",Los Angeles,CA,323960,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000591,BirdsNest,(773) 472-1502,"2500 N Southport Ave, Chicago, IL 60614",Chicago,IL,773472,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000592,Birdland,(212) 581-3080,"315 W 44th St, New York, NY 10036",New York,NY,212581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980000593,BirdsRotisserieChickenCafeBar,(323) 465-0175,"5925 Franklin Ave, Los Angeles, CA 90028",Los Angeles,CA,323465,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000594,BiriyaniKabobHouse,(213) 384-3570,"3525 W 3rd St, Los Angeles, CA 90020",Los Angeles,CA,213384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000595,BirreriaReyesdeOcotlan,(312) 733-2613,"1322 W 18th St, Chicago, IL 60608",Chicago,IL,312733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000596,BirrieriaZaragoza,(773) 523-3700,"4852 S Pulaski Rd, Chicago, IL 60632",Chicago,IL,773523,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000597,Birthways,(888) 506-0607,"3717 N Ravenswood Ave, Chicago, IL 60613",Chicago,IL,888506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000598,BishamonJapaneseRestaurantKaraokeLounge,(626) 967-5900,"139 N Citrus Ave, Covina, CA 91723",Covina,CA,626967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000599,BisouBistronomy,(415) 556-6200,"2367 Market St, San Francisco, CA 94114",San Francisco,CA,415556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000600,BissapBaobab,(415) 826-9287,"3372 19th St, San Francisco, CA 94110",San Francisco,CA,415826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000601,BissapBaobab,(415) 826-9287,"3372 19th St, San Francisco, CA 94110",San Francisco,CA,415826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000602,Bistro85,(213) 251-0045,"3785 Wilshire Blvd, Los Angeles, CA 90010",Los Angeles,CA,213251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000603,BistroBurger,(415) 989-7566,"343 Sansome St, San Francisco, CA 94104",San Francisco,CA,415989,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000604,BistroCentralParc,(415) 931-7272,"560 Central Ave, San Francisco, CA 94117",San Francisco,CA,415931,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000605,BistroGambrinus,(415) 221-7777,"1813 Fulton St, San Francisco, CA 94117",San Francisco,CA,415221,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000606,BistroLAviateur,(415) 757-0270,"2850 21st St, San Francisco, CA 94110",San Francisco,CA,415757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000607,BistroOnTheBoulevard,(213) 380-9707,"3424 Wilshire Blvd, Los Angeles, CA 90010",Los Angeles,CA,213380,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000608,BistroSFGrill,(415) 409-6410,"2819 California St, San Francisco, CA 94115",San Francisco,CA,415409,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000609,Bite,(212) 677-3123,"211 E 14th St, New York, NY 10003",New York,NY,212677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980000610,Bite,(415) 563-2483,"912 Sutter St, San Francisco, CA 94104",San Francisco,CA,415563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000611,BiteCafe,(773) 395-2483,"1035 N Western Ave, Chicago, IL 60622",Chicago,IL,773395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000612,Bittersweet,(773) 929-1100,"1114 W Belmont Ave, Chicago, IL 60657",Chicago,IL,773929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000614,BJsKolaches,(715) 340-6267,"975 University Ave, Madison, WI 53706",Madison,WI,715340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980000615,BlackIronTavern,(312) 690-4000,"401 N. Milwaukee Ave, Chicago, IL 60654",Chicago,IL,312690,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000616,BlackJetBakingCo,(415) 845-9925,"San Francisco, CA 94110",San Francisco,CA,415845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000617,BlackLionTavern,(773) 252-4900,"2434 N Milwaukee, Chicago, IL 60647",Chicago,IL,773252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000618,BlackRoseTavern,(310) 275-2619,"8771 W Pico Blvd, Los Angeles, CA 90035",Los Angeles,CA,310275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000619,BlackTree,(212) 533-4684,"131 Orchard St, New York, NY 10002",New York,NY,212533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980000620,Blackbird,(415) 503-0630,"2124 Market St, San Francisco, CA 94114",San Francisco,CA,415503,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000621,Blackwood,(415) 931-9663,"2150 Chestnut St, San Francisco, CA 94123",San Francisco,CA,415931,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000622,BlackwoodBBQ,(312) 621-9663,"305 W Lake St, Chicago, IL 60606",Chicago,IL,312621,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000623,BlairStreetBBQCatering,(608) 251-1000,"605 E Washington Ave, Madison, WI 53703",Madison,WI,608251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980000624,BlairsRestaurant,(323) 660-1882,"2903 Rowena Ave, Los Angeles, CA 90039",Los Angeles,CA,323660,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000625,Blake,(312) 202-0047,"212 W Chicago Ave, Chicago, IL 60654",Chicago,IL,312202,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000626,Blaqhaus,(818) 980-5500,"11671 Victory Blvd, Los Angeles, CA 91606",Los Angeles,CA,818980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980000627,BlazeFastFiredPizza,(773) 348-6255,"953 W Belmont, Chicago, IL 60657",Chicago,IL,773348,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980000628,BlendontheWater,(718) 606-9851,"4540 Center Blvd, Long Island City, NY 11109",Long Island City,NY,718606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
